module,path,file,line,syntax,parser,scope
core::sync::atomic,core::sync::atomic::AtomicUsize::new,src/tests/stress/test-rust-stress/src/tests/thread_identity.rs,53,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering::Relaxed,src/tests/stress/test-rust-stress/src/tests/thread_identity.rs,70,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering::Relaxed,src/tests/stress/test-rust-stress/src/tests/thread_identity.rs,71,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering::AcqRel,src/tests/stress/test-rust-stress/src/tests/thread_identity.rs,85,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering::Acquire,src/tests/stress/test-rust-stress/src/tests/thread_identity.rs,94,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering::Acquire,src/tests/stress/test-rust-stress/src/tests/thread_identity.rs,95,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering::Release,src/tests/stress/test-rust-stress/src/tests/thread_identity.rs,134,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering::Release,src/tests/stress/test-rust-stress/src/tests/thread_identity.rs,152,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering::Release,src/tests/stress/test-rust-stress/src/tests/thread_identity.rs,153,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::AtomicUsize,src/tests/stress/test-rust-stress/src/tests/zombie_join_pressure.rs,16,import,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering,src/tests/stress/test-rust-stress/src/tests/zombie_join_pressure.rs,16,import,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::AtomicUsize::new,src/tests/stress/test-rust-stress/src/tests/zombie_join_pressure.rs,64,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering::AcqRel,src/tests/stress/test-rust-stress/src/tests/zombie_join_pressure.rs,137,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering::AcqRel,src/tests/stress/test-rust-stress/src/tests/zombie_join_pressure.rs,179,qualified_path,rust,test_or_benchmark
core::sync::atomic,core::sync::atomic::Ordering::Relaxed,src/tests/stress/test-rust-stress/src/tests/zombie_join_pressure.rs,180,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration,src/kernel/src/ipc/rendezvous.rs,21,import,rust,production
core::time,core::time::Duration::new,src/kernel/src/ipc/rendezvous.rs,96,qualified_path,rust,production
core::time,core::time::Duration,src/kernel/src/pm/kcall/sleep.rs,14,import,rust,production
core::time,core::time::Duration::new,src/kernel/src/pm/kcall/sleep.rs,53,qualified_path,rust,production
core::time,core::time::Duration,src/libs/sys/src/sys/ipc/message/kernel.rs,25,import,verus,production
core::time,core::time::Duration,src/libs/sys/src/sys/kcall/ipc.rs,26,import,rust,production
core::time,core::time::Duration,src/libs/sys/src/sys/kcall/pm.rs,33,import,rust,production
core::time,core::time::Duration,src/libs/sys/src/sys/time/mod.rs,15,import,rust,production
core::time,core::time::Duration::new,src/libs/sys/src/sys/time/mod.rs,134,qualified_path,rust,production
core::time,core::time::Duration::new,src/libs/sys/src/sys/time/mod.rs,138,qualified_path,rust,production
core::time,core::time::Duration,src/libs/sys/src/sys/time/tests.rs,16,import,rust,production
core::time,core::time::Duration::new,src/libs/sys/src/sys/time/tests.rs,40,qualified_path,rust,production
core::time,core::time::Duration::new,src/libs/sys/src/sys/time/tests.rs,51,qualified_path,rust,production
core::time,core::time::Duration::new,src/libs/sys/src/sys/time/tests.rs,62,qualified_path,rust,production
core::time,core::time::Duration::new,src/libs/sys/src/sys/time/tests.rs,73,qualified_path,rust,production
core::time,core::time::Duration,src/libs/syscall/src/safe/time.rs,8,import,rust,production
core::time,core::time::Duration,src/libs/syscall/src/time/syscall/nanosleep.rs,8,import,rust,production
core::time,core::time::Duration::new,src/libs/syscall/src/time/syscall/nanosleep.rs,70,qualified_path,rust,production
core::time,core::time::Duration,src/libs/syscall/src/unistd/bindings/sleep.rs,8,import,rust,production
core::time,core::time::Duration::from_secs,src/libs/syscall/src/unistd/bindings/sleep.rs,51,qualified_path,rust,production
core::time,core::time::Duration::ZERO,src/libs/syscall/src/unistd/bindings/sleep.rs,87,qualified_path,rust,production
core::time,core::time::Duration,src/tests/integration/test-rust-file/src/safe/file/timestamps.rs,8,import,rust,test_or_benchmark
core::time,core::time::Duration::from_secs,src/tests/integration/test-rust-file/src/safe/file/timestamps.rs,76,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration::from_secs,src/tests/integration/test-rust-file/src/safe/file/timestamps.rs,83,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration,src/tests/integration/test-rust-fork-kcall/src/tests/fork.rs,34,import,verus,test_or_benchmark
core::time,core::time::Duration::from_millis,src/tests/integration/test-rust-fork-kcall/src/tests/fork.rs,112,qualified_path,verus,test_or_benchmark
core::time,core::time::Duration,src/tests/integration/test-rust-kernel/src/duplicate.rs,19,import,verus,test_or_benchmark
core::time,core::time::Duration::from_millis,src/tests/integration/test-rust-kernel/src/duplicate.rs,86,qualified_path,verus,test_or_benchmark
core::time,core::time::Duration,src/tests/integration/test-rust-kernel/src/rendezvous.rs,10,import,verus,test_or_benchmark
core::time,core::time::Duration::from_millis,src/tests/integration/test-rust-kernel/src/rendezvous.rs,2464,qualified_path,verus,test_or_benchmark
core::time,core::time::Duration::from_secs,src/tests/integration/test-rust-kernel/src/rendezvous.rs,2468,qualified_path,verus,test_or_benchmark
core::time,core::time::Duration::ZERO,src/tests/integration/test-rust-kernel/src/rendezvous.rs,2610,qualified_path,verus,test_or_benchmark
core::time,core::time::Duration::ZERO,src/tests/integration/test-rust-kernel/src/rendezvous.rs,2644,qualified_path,verus,test_or_benchmark
core::time,core::time::Duration::ZERO,src/tests/integration/test-rust-kernel/src/rendezvous.rs,2682,qualified_path,verus,test_or_benchmark
core::time,core::time::Duration::ZERO,src/tests/integration/test-rust-kernel/src/rendezvous.rs,2734,qualified_path,verus,test_or_benchmark
core::time,core::time::Duration,src/tests/integration/test-rust-thread/src/runtime.rs,9,import,rust,test_or_benchmark
core::time,core::time::Duration,src/tests/integration/test-rust-thread/src/tests/alarm_starvation.rs,13,import,rust,test_or_benchmark
core::time,core::time::Duration::from_millis,src/tests/integration/test-rust-thread/src/tests/alarm_starvation.rs,38,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration::from_millis,src/tests/integration/test-rust-thread/src/tests/alarm_starvation.rs,44,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration,src/tests/integration/test-rust-thread/src/tests/cond_timedwait.rs,12,import,rust,test_or_benchmark
core::time,core::time::Duration::from_secs,src/tests/integration/test-rust-thread/src/tests/cond_timedwait.rs,82,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration,src/tests/integration/test-rust-thread/src/tests/condvars.rs,14,import,rust,test_or_benchmark
core::time,core::time::Duration::from_millis,src/tests/integration/test-rust-thread/src/tests/condvars.rs,168,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration,src/tests/integration/test-rust-thread/src/tests/mutex_timedlock.rs,12,import,rust,test_or_benchmark
core::time,core::time::Duration::from_secs,src/tests/integration/test-rust-thread/src/tests/mutex_timedlock.rs,82,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration,src/tests/integration/test-rust-thread/src/tests/nowait.rs,9,import,rust,test_or_benchmark
core::time,core::time::Duration::from_secs,src/tests/integration/test-rust-thread/src/tests/nowait.rs,23,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration,src/tests/integration/test-rust-thread/src/tests/timers.rs,9,import,rust,test_or_benchmark
core::time,core::time::Duration::from_millis,src/tests/integration/test-rust-thread/src/tests/timers.rs,35,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration,src/tests/stress/test-rust-stress/src/tests/scheduler_pressure.rs,15,import,rust,test_or_benchmark
core::time,core::time::Duration::from_micros,src/tests/stress/test-rust-stress/src/tests/scheduler_pressure.rs,64,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration,src/tests/stress/test-rust-stress/src/tests/sleep_burst.rs,9,import,rust,test_or_benchmark
core::time,core::time::Duration::from_micros,src/tests/stress/test-rust-stress/src/tests/sleep_burst.rs,52,qualified_path,rust,test_or_benchmark
core::time,core::time::Duration,src/tests/stress/test-rust-stress/src/tests/zombie_join_pressure.rs,16,import,rust,test_or_benchmark
core::time,core::time::Duration::from_micros,src/tests/stress/test-rust-stress/src/tests/zombie_join_pressure.rs,193,qualified_path,rust,test_or_benchmark
std::alloc,std::alloc::Layout::from_size_align,src/libs/slab/src/test.rs,119,qualified_path,verus,production
std::alloc,std::alloc::alloc_zeroed,src/libs/slab/src/test.rs,120,qualified_path,verus,production
std::alloc,std::alloc::dealloc,src/libs/slab/src/test.rs,137,qualified_path,verus,production
std::alloc,std::alloc::Layout::from_size_align,src/libs/slab/src/test.rs,144,qualified_path,verus,production
std::alloc,std::alloc::alloc_zeroed,src/libs/slab/src/test.rs,145,qualified_path,verus,production
std::borrow,std::borrow::Cow,src/uservm/src/guest_profiler/perf_linux.rs,256,qualified_path,verus,production
std::cell,std::cell::RefCell,src/libs/profiler/src/lib.rs,15,import,rust,production
std::cell,std::cell::RefCell::new,src/libs/profiler/src/lib.rs,91,qualified_path,rust,production
std::cell,std::cell::RefCell::new,src/libs/profiler/src/lib.rs,115,qualified_path,rust,production
std::cell,std::cell::RefCell,src/libs/profiler/src/scope.rs,9,import,rust,production
std::cell,std::cell::Cell,src/uservm/src/vmm/microvm/mod.rs,78,import,verus,production
std::cmp,std::cmp::Reverse,src/uservm/src/guest_profiler/samples.rs,288,qualified_path,rust,production
std::collections,std::collections::HashMap,src/daemons/hostfsd/src/fd_table.rs,8,import,rust,production
std::collections,std::collections::HashMap::new,src/daemons/hostfsd/src/fd_table.rs,95,qualified_path,rust,production
std::collections,std::collections::VecDeque,src/daemons/hostfsd/src/handler.rs,115,qualified_path,verus,production
std::collections,std::collections::VecDeque::new,src/daemons/hostfsd/src/handler.rs,127,qualified_path,verus,production
std::collections,std::collections::HashMap,src/libs/config/build.rs,11,import,rust,production
std::collections,std::collections::HashMap::new,src/libs/config/build.rs,52,qualified_path,rust,production
std::collections,std::collections::HashMap,src/libs/nanvix-oci/src/config.rs,6,import,rust,production
std::collections,std::collections::HashMap,src/uservm/src/guest_profiler/samples.rs,263,import,rust,production
std::collections,std::collections::HashMap::new,src/uservm/src/guest_profiler/samples.rs,272,qualified_path,rust,production
std::collections,std::collections::BTreeMap,src/uservm/src/lib.rs,102,import,rust,production
std::collections,std::collections::BTreeSet,src/uservm/src/lib.rs,102,import,rust,production
std::collections,std::collections::BTreeSet::new,src/uservm/src/lib.rs,721,qualified_path,rust,production
std::collections,std::collections::VecDeque,src/uservm/src/pal/windows.rs,19,import,verus,production
std::collections,std::collections::VecDeque::new,src/uservm/src/pal/windows.rs,349,qualified_path,verus,production
std::collections,std::collections::VecDeque,src/uservm/src/standalone.rs,39,import,rust,production
std::collections,std::collections::VecDeque::new,src/uservm/src/standalone.rs,428,qualified_path,rust,production
std::collections,std::collections::HashMap,src/uservm/src/vmm/microvm/gdb/event_loop.rs,44,import,rust,production
std::collections,std::collections::HashMap::new,src/uservm/src/vmm/microvm/gdb/event_loop.rs,368,qualified_path,rust,production
std::collections,std::collections::HashMap,src/uservm/src/vmm/microvm/gdb/target.rs,55,import,rust,production
std::collections,std::collections::HashSet,src/uservm/src/vmm/microvm/kvm/vcpu/msr.rs,38,import,rust,production
std::collections,std::collections::VecDeque,src/uservm/src/vmm/microvm/whp/console.rs,28,import,rust,production
std::collections,std::collections::VecDeque::new,src/uservm/src/vmm/microvm/whp/console.rs,154,qualified_path,rust,production
std::collections,std::collections::HashMap,src/utils/containerd-shim-nanvix-v1/tests/integration.rs,15,import,rust,test_or_benchmark
std::collections,std::collections::HashMap::new,src/utils/containerd-shim-nanvix-v1/tests/integration.rs,311,qualified_path,rust,test_or_benchmark
std::collections,std::collections::BTreeMap,src/utils/gen-headers/src/main.rs,24,import,rust,production
std::collections,std::collections::HashMap,src/utils/gen-headers/src/main.rs,24,import,rust,production
std::collections,std::collections::BTreeMap::new,src/utils/gen-headers/src/main.rs,591,qualified_path,rust,production
std::collections,std::collections::BTreeMap::new,src/utils/gen-headers/src/main.rs,637,qualified_path,rust,production
std::collections,std::collections::HashMap,src/utils/nanvix-bench/src/benchmarks/gateway.rs,55,import,rust,test_or_benchmark
std::collections,std::collections::HashMap::new,src/utils/nanvix-bench/src/benchmarks/gateway.rs,517,qualified_path,rust,test_or_benchmark
std::collections,std::collections::HashMap,src/utils/nanvix-bench/src/benchmarks/socket_echo.rs,26,import,rust,test_or_benchmark
std::collections,std::collections::HashMap::new,src/utils/nanvix-bench/src/benchmarks/socket_echo.rs,167,qualified_path,rust,test_or_benchmark
std::collections,std::collections::HashMap,src/utils/nanvix-bench/src/benchmarks/standalone.rs,16,import,rust,test_or_benchmark
std::collections,std::collections::HashMap::new,src/utils/nanvix-bench/src/benchmarks/standalone.rs,123,qualified_path,rust,test_or_benchmark
std::collections,std::collections::HashMap,src/utils/nanvix-bench/src/benchmarks/vmm/snapshot_restore.rs,33,import,rust,test_or_benchmark
std::collections,std::collections::HashMap::new,src/utils/nanvix-bench/src/benchmarks/vmm/snapshot_restore.rs,351,qualified_path,rust,test_or_benchmark
std::collections,std::collections::HashMap,src/utils/nanvix-bench/src/benchmarks/vmm/warm_start_vmm.rs,54,import,rust,test_or_benchmark
std::collections,std::collections::HashMap::new,src/utils/nanvix-bench/src/benchmarks/vmm/warm_start_vmm.rs,419,qualified_path,rust,test_or_benchmark
std::collections,std::collections::HashSet,src/utils/nanvix-test/src/log_layout.rs,11,import,rust,production
std::collections,std::collections::HashSet::new,src/utils/nanvix-test/src/log_layout.rs,628,qualified_path,rust,production
std::collections,std::collections::HashMap,src/utils/strace/src/main.rs,15,import,rust,production
std::env,std::env,build/user/build.rs,14,import,rust,production
std::env,std::env::var,build/user/build.rs,34,qualified_path,rust,production
std::env,std::env::var,build/user/build.rs,54,qualified_path,rust,production
std::env,std::env,src/benchmarks/echo-rust-nostd/build.rs,14,import,rust,test_or_benchmark
std::env,std::env::var,src/benchmarks/echo-rust-nostd/build.rs,34,qualified_path,rust,test_or_benchmark
std::env,std::env::var,src/benchmarks/echo-rust-nostd/build.rs,54,qualified_path,rust,test_or_benchmark
std::env,std::env,src/benchmarks/mount-bench-nostd/build.rs,14,import,rust,test_or_benchmark
std::env,std::env::var,src/benchmarks/mount-bench-nostd/build.rs,27,qualified_path,rust,test_or_benchmark
std::env,std::env::var,src/benchmarks/mount-bench-nostd/build.rs,31,qualified_path,rust,test_or_benchmark
std::env,std::env,src/benchmarks/noop-rust-nostd/build.rs,14,import,rust,test_or_benchmark
